5.47E+02,0.3886396,0.9874182,0.01130188
5.48E+02,0.4033784,0.9903128,0.01037792
5.49E+02,0.4183115,0.9928116,0.009529306
5.50E+02,0.4334499,0.9949501,0.008749999
5.51E+02,0.4487953,0.9967108,0.0080352
5.52E+02,0.464336,0.9980983,0.0073816
5.53E+02,0.480064,0.999112,0.0067854
5.54E+02,0.4959713,0.9997482,0.0062428
5.55E+02,0.5120501,1,0.005749999
5.56E+02,0.5282959,0.9998567,0.0053036
5.57E+02,0.5446916,0.9993046,0.0048998
5.58E+02,0.5612094,0.9983255,0.0045342
5.59E+02,0.5778215,0.9968987,0.0042024
5.60E+02,0.5945,0.995,0.0039
5.61E+02,0.6112209,0.9926005,0.0036232
5.62E+02,0.6279758,0.9897426,0.0033706
5.63E+02,0.6447602,0.9864444,0.0031414
5.64E+02,0.6615697,0.9827241,0.0029348
5.65E+02,0.6784,0.9786,0.002749999
5.66E+02,0.6952392,0.9740837,0.0025852
5.67E+02,0.7120586,0.9691712,0.0024386
5.68E+02,0.7288284,0.9638568,0.0023094
5.69E+02,0.7455188,0.9581349,0.0021968
5.70E+02,0.7621,0.952,0.0021
5.71E+02,0.7785432,0.9454504,0.002017733
5.72E+02,0.7948256,0.9384992,0.0019482
5.73E+02,0.8109264,0.9311628,0.0018898
5.74E+02,0.8268248,0.9234576,0.001840933
5.75E+02,0.8425,0.9154,0.0018
5.76E+02,0.8579325,0.9070064,0.001766267
5.77E+02,0.8730816,0.8982772,0.0017378
5.78E+02,0.8878944,0.8892048,0.0017112
5.79E+02,0.9023181,0.8797816,0.001683067
5.80E+02,0.9163,0.87,0.001650001
5.81E+02,0.9297995,0.8598613,0.001610133
5.82E+02,0.9427984,0.849392,0.0015644
5.83E+02,0.9552776,0.838622,0.0015136
5.84E+02,0.9672179,0.8275813,0.001458533
5.85E+02,0.9786,0.8163,0.0014
5.86E+02,0.9893856,0.8047947,0.001336667
5.87E+02,0.9995488,0.793082,0.00127
5.88E+02,1.0090892,0.781192,0.001205
5.89E+02,1.0180064,0.7691547,0.001146667
5.90E+02,1.0263,0.757,0.0011
5.91E+02,1.0339827,0.7447541,0.0010688
5.92E+02,1.040986,0.7324224,0.0010494
5.93E+02,1.047188,0.7200036,0.0010356
5.94E+02,1.0524667,0.7074965,0.0010212
5.95E+02,1.0567,0.6949,0.001
5.96E+02,1.0597944,0.6822192,0.00096864
5.97E+02,1.0617992,0.6694716,0.00092992
5.98E+02,1.0628068,0.6566744,0.00088688
5.99E+02,1.0629096,0.6438448,0.00084256
6.00E+02,1.0622,0.631,0.0008
6.01E+02,1.0607352,0.6181555,0.00076096
6.02E+02,1.0584436,0.6053144,0.00072368
6.03E+02,1.0552244,0.5924756,0.00068592
6.04E+02,1.0509768,0.5796379,0.00064544
6.05E+02,1.0456,0.5668,0.0006
6.06E+02,1.0390369,0.5539611,0.000547867
6.07E+02,1.0313608,0.5411372,0.0004916
6.08E+02,1.0226662,0.5283528,0.0004354
6.09E+02,1.0130477,0.5156323,0.000383467
6.10E+02,1.0026,0.503,0.00034
6.11E+02,0.9913675,0.4904688,0.000307253
6.12E+02,0.9793314,0.4780304,0.00028316
6.13E+02,0.9664916,0.4656776,0.00026544
6.14E+02,0.9528479,0.4534032,0.000251813
6.15E+02,0.9384,0.4412,0.00024
6.16E+02,0.923194,0.42908,0.000229547
6.17E+02,0.907244,0.417036,0.00022064
6.18E+02,0.890502,0.405032,0.00021196
6.19E+02,0.87292,0.393032,0.000202187
6.20E+02,0.8544499,0.381,0.00019
6.21E+02,0.835084,0.3689184,0.000174213
6.22E+02,0.814946,0.3568272,0.00015564
6.23E+02,0.794186,0.3447768,0.00013596
6.24E+02,0.772954,0.3328176,0.000116853
6.25E+02,0.7514,0.321,0.0001
6.26E+02,0.7295836,0.3093381,8.61333E-05
6.27E+02,0.7075888,0.2978504,0.0000746
6.28E+02,0.6856022,0.2865936,0.000065
6.29E+02,0.6638104,0.2756245,5.69333E-05
6.30E+02,0.6424,0.265,5E-05
6.31E+02,0.6215149,0.2547632,0.00004416
6.32E+02,0.6011138,0.2448896,0.00003948
6.33E+02,0.5811052,0.2353344,0.00003572
6.34E+02,0.5613977,0.2260528,0.00003264
6.35E+02,0.5419,0.217,0.00003
6.36E+02,0.5225995,0.2081616,2.76533E-05
6.37E+02,0.5035464,0.1995488,0.00002556
6.38E+02,0.4847436,0.1911552,0.00002364
6.39E+02,0.4661939,0.1829744,2.18133E-05
6.40E+02,0.4479,0.175,0.00002
6.41E+02,0.4298613,0.1672235,1.81333E-05
6.42E+02,0.412098,0.1596464,0.0000162
6.43E+02,0.394644,0.1522776,0.0000142
6.44E+02,0.3775333,0.1451259,1.21333E-05
6.45E+02,0.3608,0.1382,0.00001
6.46E+02,0.3444563,0.1315003,7.73333E-06
6.47E+02,0.3285168,0.1250248,0.0000054
6.48E+02,0.3130192,0.1187792,0.0000032
6.49E+02,0.2980011,0.1127691,1.33333E-06
6.50E+02,0.2835,0.107,0
6.51E+02,0.2695448,0.1014762,0
6.52E+02,0.2561184,0.09618864,0
6.53E+02,0.2431896,0.09112296,0
6.54E+02,0.2307272,0.08626485,0
6.55E+02,0.2187,0.0816,0
6.56E+02,0.2070971,0.07712064,0
6.57E+02,0.1959232,0.07282552,0
6.58E+02,0.1851708,0.06871008,0
6.59E+02,0.1748323,0.06476976,0
6.60E+02,0.1649,0.061,0
6.61E+02,0.1553667,0.05739621,0
6.62E+02,0.14623,0.05395504,0
6.63E+02,0.13749,0.05067376,0
6.64E+02,0.1291467,0.04754965,0
6.65E+02,0.1212,0.04458,0
6.66E+02,0.1136397,0.04175872,0
6.67E+02,0.106465,0.03908496,0
6.68E+02,0.09969044,0.03656384,0
6.69E+02,0.09333061,0.03420048,0
6.70E+02,0.0874,0.032,0
6.71E+02,0.08190096,0.02996261,0
6.72E+02,0.07680428,0.02807664,0
6.73E+02,0.07207712,0.02632936,0
6.74E+02,0.06768664,0.02470805,0
6.75E+02,0.0636,0.0232,0
6.76E+02,0.05980685,0.02180077,0
6.77E+02,0.05628216,0.02050112,0
6.78E+02,0.05297104,0.01928108,0
6.79E+02,0.04981861,0.01812069,0
6.80E+02,0.04677,0.017,0
6.81E+02,0.04378405,0.01590379,0
6.82E+02,0.04087536,0.01483718,0
6.83E+02,0.03807264,0.01381068,0
6.84E+02,0.03540461,0.01283478,0
6.85E+02,0.0329,0.01192,0
6.86E+02,0.03056419,0.01106831,0
6.87E+02,0.02838056,0.01027339,0
6.88E+02,0.02634484,0.009533311,0
6.89E+02,0.02445275,0.008846157,0
6.90E+02,0.0227,0.00821,0
6.91E+02,0.02108429,0.007623781,0
6.92E+02,0.01959988,0.007085424,0
6.93E+02,0.01823732,0.006591476,0
6.94E+02,0.01698717,0.006138485,0
6.95E+02,0.01584,0.005723,0
6.96E+02,0.01479064,0.005343059,0
6.97E+02,0.01383132,0.004995796,0
6.98E+02,0.01294868,0.004676404,0
6.99E+02,0.0121292,0.004380075,0
7.00E+02,0.01135916,0.004102,0
7.01E+02,0.01062935,0.003838453,0
7.02E+02,0.009938846,0.003589099,0
7.03E+02,0.009288422,0.003354219,0
7.04E+02,0.008678854,0.003134093,0
7.05E+02,0.008110916,0.002929,0
7.06E+02,0.007582388,0.002738139,0
7.07E+02,0.007088746,0.002559876,0
7.08E+02,0.006627313,0.002393244,0
7.09E+02,0.006195408,0.002237275,0
7.10E+02,0.005790346,0.002091,0
7.11E+02,0.005409826,0.001953587,0
7.12E+02,0.005052583,0.00182458,0
7.13E+02,0.004717512,0.00170358,0
7.14E+02,0.004403507,0.001590187,0
7.15E+02,0.004109457,0.001484,0
7.16E+02,0.003833913,0.001384496,0
7.17E+02,0.003575748,0.001291268,0
7.18E+02,0.003334342,0.001204092,0
7.19E+02,0.003109075,0.001122744,0
7.20E+02,0.002899327,0.001047,0
7.21E+02,0.002704348,0.00097659,0
7.22E+02,0.00252302,0.000911109,0
7.23E+02,0.002354168,0.000850133,0
7.24E+02,0.002196616,0.000793238,0
7.25E+02,0.00204919,0.00074,0
7.26E+02,0.00191096,0.000690083,0
7.27E+02,0.001781438,0.00064331,0
7.28E+02,0.00166011,0.000599496,0
7.29E+02,0.001546459,0.000558455,0
7.30E+02,0.001439971,0.00052,0
7.31E+02,0.001340042,0.000483914,0
7.32E+02,0.001246275,0.000450053,0
7.33E+02,0.001158471,0.000418345,0
7.34E+02,0.00107643,0.000388718,0
7.35E+02,0.000999949,0.0003611,0
7.36E+02,0.000928736,0.000335384,0
7.37E+02,0.000862433,0.00031144,0
7.38E+02,0.00080075,0.000289166,0
7.39E+02,0.000743396,0.000268454,0
7.40E+02,0.000690079,0.0002492,0
7.41E+02,0.000640516,0.000231302,0
7.42E+02,0.000594502,0.000214686,0
7.43E+02,0.000551865,0.000199288,0
7.44E+02,0.000512429,0.000185048,0
7.45E+02,0.000476021,0.0001719,0
7.46E+02,0.000442454,0.000159778,0
7.47E+02,0.000411512,0.000148604,0
7.48E+02,0.000382981,0.000138302,0
7.49E+02,0.000356649,0.000128793,0
7.50E+02,0.000332301,0.00012,0
7.51E+02,0.000309759,0.00011186,0
7.52E+02,0.000288887,0.000104322,0
7.53E+02,0.000269539,9.73356E-05,0
7.54E+02,0.000251568,9.08459E-05,0
7.55E+02,0.000234826,0.0000848,0
7.56E+02,0.000219171,7.91467E-05,0
7.57E+02,0.000204526,0.000073858,0
7.58E+02,0.000190841,0.000068916,0
7.59E+02,0.000178065,6.43027E-05,0
7.60E+02,0.000166151,0.00006,0
7.61E+02,0.000155024,5.59819E-05,0
7.62E+02,0.000144622,5.22256E-05,0
7.63E+02,0.00013491,4.87184E-05,0
7.64E+02,0.000125852,4.54475E-05,0
7.65E+02,0.000117413,0.0000424,0
7.66E+02,0.000109552,3.9561E-05,0
7.67E+02,0.000102225,3.69151E-05,0
7.68E+02,9.53945E-05,3.44487E-05,0
7.69E+02,8.90239E-05,3.21482E-05,0
7.70E+02,8.30753E-05,0.00003,0
7.71E+02,7.75127E-05,2.79913E-05,0
7.72E+02,7.2313E-05,2.61136E-05,0
7.73E+02,6.74578E-05,2.43602E-05,0
7.74E+02,6.29284E-05,2.27246E-05,0
7.75E+02,5.87065E-05,0.0000212,0
7.76E+02,5.47703E-05,1.97786E-05,0
7.77E+02,5.10992E-05,1.84529E-05,0
7.78E+02,4.76765E-05,1.72169E-05,0
7.79E+02,4.44857E-05,1.60646E-05,0
7.80E+02,4.15099E-05,0.00001499,0
